latitude,longitude,mag,latlon
6.228,124.972,4.6,"124.972,6.228"
-4.505,102.58,4.5,"102.58,-4.505"
-14.931,167.385,5.1,"167.385,-14.931"
-18.9725,-172.922,4.8,"-172.922,-18.9725"
-10.9099,165.9418,5.2,"165.9418,-10.9099"
35.868,90.55,5.4,"90.55,35.868"
15.548,147.925,4.5,"147.925,15.548"
3.7331,126.6084,5.1,"126.6084,3.7331"
35.595,141.059,4.5,"141.059,35.595"
-31.882,-72.804,4.6,"-72.804,-31.882"
37.944,142.582,4.5,"142.582,37.944"
37.314,141.483,4.8,"141.483,37.314"
-37.51300000000001,176.31799999999996,4.6,"176.31799999999996,-37.51300000000001"
-6.091,102.833,4.6,"102.833,-6.091"
-3.573,128.599,4.8,"128.599,-3.573"
5.504,93.361,4.5,"93.361,5.504"
12.9241,146.1239,4.8,"146.1239,12.9241"
1.8376,99.0438,4.6,"99.0438,1.8376"
71.104,-12.869000000000002,4.7,"-12.869000000000002,71.104"
-19.385,168.014,5.2,"168.014,-19.385"
10.522,-84.741,4.8,"-84.741,10.522"
64.2521,-147.4906,4.7,"-147.4906,64.2521"
-10.8206,161.4171,5.2,"161.4171,-10.8206"
-0.502,128.34799999999998,4.7,"128.34799999999998,-0.502"
-18.968,-174.562,4.5,"-174.562,-18.968"
-20.6661,-178.062,4.5,"-178.062,-20.6661"
-18.331,167.91400000000004,4.6,"167.91400000000004,-18.331"
22.376,-44.957,4.7,"-44.957,22.376"
35.6863,140.2471,4.5,"140.2471,35.6863"
-32.1964,-72.0775,4.6,"-72.0775,-32.1964"
13.857,92.933,4.8,"92.933,13.857"
-4.544,153.55100000000004,4.6,"153.55100000000004,-4.544"
-6.212999999999999,148.421,4.5,"148.421,-6.212999999999999"
-16.4266,-174.2842,4.9,"-174.2842,-16.4266"
-3.265,137.497,4.6,"137.497,-3.265"
36.322,140.796,4.9,"140.796,36.322"
-15.303,-173.067,4.6,"-173.067,-15.303"
-8.183,123.622,4.7,"123.622,-8.183"
-21.8796,169.926,5.1,"169.926,-21.8796"
1.2598,-79.9909,4.7,"-79.9909,1.2598"
2.3014,96.2186,4.6,"96.2186,2.3014"
-0.688,121.958,5.4,"121.958,-0.688"
-8.5532,-80.446,4.6,"-80.446,-8.5532"
25.606,128.352,5.0,"128.352,25.606"
17.764,119.392,5.1,"119.392,17.764"
-5.888,103.277,5.2,"103.277,-5.888"
23.019,70.484,4.8,"70.484,23.019"
-10.5448,166.0182,4.5,"166.0182,-10.5448"
35.964,141.17600000000004,4.9,"141.17600000000004,35.964"
-30.907,-177.851,4.5,"-177.851,-30.907"
36.661,141.594,5.2,"141.594,36.661"
-21.8619,-68.4683,4.6,"-68.4683,-21.8619"
-24.388,-67.0983,4.9,"-67.0983,-24.388"
-19.198,169.50099999999995,4.6,"169.50099999999995,-19.198"
-41.161,-92.109,4.6,"-92.109,-41.161"
-8.45,124.85,4.5,"124.85,-8.45"
2.6660000000000004,95.184,4.5,"95.184,2.6660000000000004"
29.7575,-42.7024,4.9,"-42.7024,29.7575"
-12.404000000000002,166.509,6.1,"166.509,-12.404000000000002"
38.393,141.77,4.6,"141.77,38.393"
18.116,146.765,4.5,"146.765,18.116"
52.51,159.388,5.2,"159.388,52.51"
-9.061,157.775,4.5,"157.775,-9.061"
-15.376,-179.512,4.6,"-179.512,-15.376"
-8.671,119.056,4.5,"119.056,-8.671"
-28.562,-67.389,5.5,"-67.389,-28.562"
-32.827,-178.479,4.7,"-178.479,-32.827"
-11.458,117.193,5.1,"117.193,-11.458"
-32.6324,-178.8894,4.5,"-178.8894,-32.6324"
12.417,144.393,4.8,"144.393,12.417"
-5.7227,131.0065,4.7,"131.0065,-5.7227"
-53.43,23.7482,5.1,"23.7482,-53.43"
-13.9813,165.4082,4.6,"165.4082,-13.9813"
44.3165,82.824,4.6,"82.824,44.3165"
-7.7289,-74.6465,5.1,"-74.6465,-7.7289"
13.4052,145.0586,4.5,"145.0586,13.4052"
14.657,54.24800000000001,5.2,"54.24800000000001,14.657"
-6.2891,154.2948,4.5,"154.2948,-6.2891"
39.42,-14.615,4.5,"-14.615,39.42"
33.035,139.305,4.8,"139.305,33.035"
-34.578,-73.548,4.8,"-73.548,-34.578"
11.482,144.416,4.7,"144.416,11.482"
56.2692,-157.2292,4.6,"-157.2292,56.2692"
19.309,-63.64100000000001,4.6,"-63.64100000000001,19.309"
-6.334,151.33100000000005,5.0,"151.33100000000005,-6.334"
33.301,47.983,5.2,"47.983,33.301"
-31.73,-67.717,5.1,"-67.717,-31.73"
-21.872,-179.403,5.3,"-179.403,-21.872"
-16.3885,178.0536,5.2,"178.0536,-16.3885"
-36.192,-100.219,4.7,"-100.219,-36.192"
-30.322,-178.27900000000002,4.5,"-178.27900000000002,-30.322"
-0.126,-80.586,4.8,"-80.586,-0.126"
-21.3601,168.8642,4.5,"168.8642,-21.3601"
18.7282,145.3486,4.5,"145.3486,18.7282"
12.812,48.349,4.9,"48.349,12.812"
-4.99,102.764,4.9,"102.764,-4.99"
7.572999999999999,124.8211,5.0,"124.8211,7.572999999999999"
-56.499,-26.811,4.7,"-26.811,-56.499"
-17.8127,-178.1543,4.9,"-178.1543,-17.8127"
28.5199,104.7971,4.6,"104.7971,28.5199"
38.6977,22.6827,4.5,"22.6827,38.6977"
-20.249,-68.794,5.3,"-68.794,-20.249"
18.434,-72.771,4.5,"-72.771,18.434"
-20.2779,-177.6095,4.5,"-177.6095,-20.2779"
-13.745,-76.691,4.7,"-76.691,-13.745"
-28.964,-71.347,4.5,"-71.347,-28.964"
24.5476,125.102,4.5,"125.102,24.5476"
27.951,142.768,4.6,"142.768,27.951"
32.906,142.447,4.7,"142.447,32.906"
29.28,129.155,4.9,"129.155,29.28"
-7.916,115.58,4.6,"115.58,-7.916"
-23.7182,37.9983,4.5,"37.9983,-23.7182"
38.976,142.57399999999996,4.8,"142.57399999999996,38.976"
-31.8657,-72.0353,4.6,"-72.0353,-31.8657"
-4.542,102.117,4.9,"102.117,-4.542"
-4.461,152.778,4.6,"152.778,-4.461"
-29.761,-111.958,5.6,"-111.958,-29.761"
-33.372,-178.672,5.1,"-178.672,-33.372"
-19.177,168.178,5.2,"168.178,-19.177"
-10.7146,164.94099999999997,4.6,"164.94099999999997,-10.7146"
52.7595,-32.4091,4.5,"-32.4091,52.7595"
-6.093,105.2293,4.9,"105.2293,-6.093"
-17.658,167.46099999999996,4.6,"167.46099999999996,-17.658"
2.001,127.033,5.8,"127.033,2.001"
-15.031,-172.48,4.6,"-172.48,-15.031"
41.1235,142.8263,4.5,"142.8263,41.1235"
-23.056,-175.16099999999997,4.9,"-175.16099999999997,-23.056"
19.313,-64.706,4.7,"-64.706,19.313"
-54.903,0.229,4.6,"0.229,-54.903"
-32.9777,-178.1886,4.6,"-178.1886,-32.9777"
37.813,143.399,4.5,"143.399,37.813"
37.4984,78.0652,4.9,"78.0652,37.4984"
46.361,153.463,4.7,"153.463,46.361"
-19.452,167.924,4.6,"167.924,-19.452"
-0.8809999999999999,-14.297,4.8,"-14.297,-0.8809999999999999"
1.492,127.94,4.6,"127.94,1.492"
-0.6262,129.9367,4.5,"129.9367,-0.6262"
-24.4602,-177.6656,4.6,"-177.6656,-24.4602"
52.755,-169.37,4.5,"-169.37,52.755"
-56.678,-25.517,4.8,"-25.517,-56.678"
52.19,-175.65099999999995,5.8,"-175.65099999999995,52.19"
0.7190000000000001,-27.135,4.9,"-27.135,0.7190000000000001"
35.5319,138.9846,4.6,"138.9846,35.5319"
-55.6393,-29.4496,5.1,"-29.4496,-55.6393"
12.82,146.667,4.5,"146.667,12.82"
-6.2639999999999985,142.8979,4.7,"142.8979,-6.2639999999999985"
-6.352,148.139,4.5,"148.139,-6.352"
-7.676,127.861,4.7,"127.861,-7.676"
-10.9169,160.9992,5.2,"160.9992,-10.9169"
-17.791,-178.428,4.5,"-178.428,-17.791"
52.192,160.30100000000004,4.5,"160.30100000000004,52.192"
7.318,-34.681,5.4,"-34.681,7.318"
41.352,19.469,4.9,"19.469,41.352"
-5.8382,142.5314,6.3,"142.5314,-5.8382"
0.738,-25.862,5.9,"-25.862,0.738"
12.4708,-88.0688,4.5,"-88.0688,12.4708"
36.3,22.24,5.4,"22.24,36.3"
-24.114,-66.738,5.2,"-66.738,-24.114"
4.534,127.284,4.8,"127.284,4.534"
3.8627,125.8083,4.5,"125.8083,3.8627"
-27.897,-176.451,5.2,"-176.451,-27.897"
-36.069,-71.559,4.7,"-71.559,-36.069"
31.274,103.215,4.6,"103.215,31.274"
-22.572,172.199,5.1,"172.199,-22.572"
-6.3684,143.5279,5.1,"143.5279,-6.3684"
37.696,142.65,5.0,"142.65,37.696"
-21.926,169.362,5.3,"169.362,-21.926"
-27.6285,-177.9751,4.5,"-177.9751,-27.6285"
-6.1543,142.6644,5.3,"142.6644,-6.1543"
-22.212,171.222,5.6,"171.222,-22.212"
26.961,142.87,4.5,"142.87,26.961"
36.212,140.803,4.9,"140.803,36.212"
-32.646,-178.358,4.8,"-178.358,-32.646"
-20.3263,-178.5639,6.0,"-178.5639,-20.3263"
16.0,-98.54,4.8,"-98.54,16.0"
3.455,126.141,4.8,"126.141,3.455"
-39.225,177.125,4.7,"177.125,-39.225"
-4.0182,129.2411,4.5,"129.2411,-4.0182"
51.0094,-173.9382,4.5,"-173.9382,51.0094"
-16.2767,167.1867,4.7,"167.1867,-16.2767"
-9.658,112.838,4.6,"112.838,-9.658"
-15.611,-173.86900000000003,4.8,"-173.86900000000003,-15.611"
2.5989,89.6595,4.5,"89.6595,2.5989"
-59.1064,-17.1165,5.5,"-17.1165,-59.1064"
-2.025,138.845,4.8,"138.845,-2.025"
19.8919,121.2862,4.8,"121.2862,19.8919"
-4.626,153.534,4.6,"153.534,-4.626"
-21.9499,169.1753,4.5,"169.1753,-21.9499"
-1.9309,98.6411,5.5,"98.6411,-1.9309"
-20.821,-173.91299999999995,5.1,"-173.91299999999995,-20.821"
28.134,143.016,4.7,"143.016,28.134"
-34.53,55.212,5.1,"55.212,-34.53"
8.012,91.868,4.5,"91.868,8.012"
2.136,68.818,4.6,"68.818,2.136"
-37.281,52.237,4.5,"52.237,-37.281"
-32.4436,-178.5111,4.6,"-178.5111,-32.4436"
-52.4962,18.8242,4.6,"18.8242,-52.4962"
-25.24,-177.68,4.8,"-177.68,-25.24"
32.694,141.817,4.6,"141.817,32.694"
-20.8749,-178.5479,4.6,"-178.5479,-20.8749"
-28.5773,-179.08,4.5,"-179.08,-28.5773"
-5.276,129.83,5.0,"129.83,-5.276"
-4.455,101.462,5.4,"101.462,-4.455"
-15.365,-173.429,5.4,"-173.429,-15.365"
-6.2617,103.6359,4.8,"103.6359,-6.2617"
-9.264,107.544,5.1,"107.544,-9.264"
37.396,141.303,4.6,"141.303,37.396"
-15.446,-173.107,4.7,"-173.107,-15.446"
66.4775,-141.994,4.5,"-141.994,66.4775"
17.684,145.763,5.4,"145.763,17.684"
-39.8053,-71.655,4.7,"-71.655,-39.8053"
-48.912,127.409,4.9,"127.409,-48.912"
23.4179,-44.8937,4.6,"-44.8937,23.4179"
-20.467,-68.763,4.5,"-68.763,-20.467"
1.875,128.849,4.7,"128.849,1.875"
-37.2722,78.2279,4.6,"78.2279,-37.2722"
12.379,141.69,4.7,"141.69,12.379"
-3.1830000000000003,101.454,4.6,"101.454,-3.1830000000000003"
-7.183,127.593,5.1,"127.593,-7.183"
61.6962,-150.6752,4.5,"-150.6752,61.6962"
8.264,-82.814,4.5,"-82.814,8.264"
37.288,21.824,4.7,"21.824,37.288"
-38.572,-73.587,4.5,"-73.587,-38.572"
14.2374,-92.962,5.3,"-92.962,14.2374"
-59.6592,-25.828000000000007,4.5,"-25.828000000000007,-59.6592"
44.482,150.089,4.8,"150.089,44.482"
-30.2328,-176.922,5.0,"-176.922,-30.2328"
-4.702,-105.515,5.5,"-105.515,-4.702"
39.5607,71.4131,4.6,"71.4131,39.5607"
32.9945,58.9102,4.8,"58.9102,32.9945"
-33.117,-71.88,4.5,"-71.88,-33.117"
37.078,-24.598000000000006,4.7,"-24.598000000000006,37.078"
-19.9378,-71.0119,4.5,"-71.0119,-19.9378"
12.4415,-88.4078,4.6,"-88.4078,12.4415"
-36.8981,-73.6721,4.5,"-73.6721,-36.8981"
-19.833,-174.65200000000004,5.9,"-174.65200000000004,-19.833"
-41.604,174.315,4.5,"174.315,-41.604"
10.038,91.579,4.7,"91.579,10.038"
-16.566,-73.831,5.4,"-73.831,-16.566"
-2.701,136.394,5.0,"136.394,-2.701"
-11.1083,163.113,4.9,"163.113,-11.1083"
-2.301,99.997,5.0,"99.997,-2.301"
33.0883,130.8645,4.5,"130.8645,33.0883"
-42.3652,173.9024,4.6,"173.9024,-42.3652"
-12.8788,-78.0987,4.8,"-78.0987,-12.8788"
1.611,126.313,4.7,"126.313,1.611"
-5.4289,150.844,5.7,"150.844,-5.4289"
-20.229,-174.7023,5.4,"-174.7023,-20.229"
11.973,95.145,4.6,"95.145,11.973"
60.968,166.69799999999995,4.6,"166.69799999999995,60.968"
21.4138,144.894,4.7,"144.894,21.4138"
-53.4633,24.8528,4.5,"24.8528,-53.4633"
-6.1637,145.2292,5.0,"145.2292,-6.1637"
43.8243,145.9304,4.7,"145.9304,43.8243"
12.018,143.607,5.1,"143.607,12.018"
-32.55,-178.39,4.7,"-178.39,-32.55"
-6.069,153.708,4.7,"153.708,-6.069"
15.7279,146.1142,4.6,"146.1142,15.7279"
13.167,-88.913,4.6,"-88.913,13.167"
33.267,139.3048,4.5,"139.3048,33.267"
45.355,151.05200000000005,4.9,"151.05200000000005,45.355"
10.296,126.194,4.6,"126.194,10.296"
-37.173,-73.768,4.8,"-73.768,-37.173"
37.4894,20.4526,4.5,"20.4526,37.4894"
-29.3648,-71.5891,5.6,"-71.5891,-29.3648"
54.3601,169.3237,5.1,"169.3237,54.3601"
-4.802,153.1,5.1,"153.1,-4.802"
-52.853,27.531,4.5,"27.531,-52.853"
29.15,142.5061,4.6,"142.5061,29.15"
14.815,146.75799999999995,4.8,"146.75799999999995,14.815"
7.91,-38.101,4.7,"-38.101,7.91"
4.816,126.078,4.5,"126.078,4.816"
-8.791,157.703,4.5,"157.703,-8.791"
16.569000000000006,-98.406,4.9,"-98.406,16.569000000000006"
-60.4833,-42.7767,4.8,"-42.7767,-60.4833"
57.2031,-157.4824,4.5,"-157.4824,57.2031"
24.148000000000003,121.897,4.5,"121.897,24.148000000000003"
-4.5797,152.8708,4.9,"152.8708,-4.5797"
12.803,124.898,6.0,"124.898,12.803"
26.601,102.763,4.7,"102.763,26.601"
-20.6647,-175.0273,5.2,"-175.0273,-20.6647"
1.27,-82.296,5.1,"-82.296,1.27"
23.371,126.331,4.7,"126.331,23.371"
14.823,146.79,4.8,"146.79,14.823"
35.386,141.122,4.8,"141.122,35.386"
-56.625,-26.79,5.3,"-26.79,-56.625"
-18.524,-174.65200000000004,5.0,"-174.65200000000004,-18.524"
-22.7935,-178.4527,4.5,"-178.4527,-22.7935"
43.1179,146.1038,4.9,"146.1038,43.1179"
-6.472,155.704,5.2,"155.704,-6.472"
45.369,97.438,5.0,"97.438,45.369"
-6.5267,148.6825,5.1,"148.6825,-6.5267"
-18.0919,-178.1317,4.5,"-178.1317,-18.0919"
34.233000000000004,23.775,4.5,"23.775,34.233000000000004"
10.372,126.777,5.2,"126.777,10.372"
1.1909999999999998,91.996,4.8,"91.996,1.1909999999999998"
34.277,139.232,4.7,"139.232,34.277"
23.934,122.781,4.5,"122.781,23.934"
-10.74,113.942,4.5,"113.942,-10.74"
-20.7499,169.7377,4.7,"169.7377,-20.7499"
0.9076,125.3689,4.6,"125.3689,0.9076"
-3.3584,145.0986,4.6,"145.0986,-3.3584"
55.374,162.466,4.7,"162.466,55.374"
-46.179,165.873,4.5,"165.873,-46.179"
-28.2525,-12.7895,5.0,"-12.7895,-28.2525"
35.2,141.001,5.6,"141.001,35.2"
-16.2892,-173.0536,4.8,"-173.0536,-16.2892"
52.9299,159.6696,4.9,"159.6696,52.9299"
11.228,126.691,4.7,"126.691,11.228"
-54.18600000000001,-133.40200000000002,5.0,"-133.40200000000002,-54.18600000000001"
25.7197,140.8369,4.6,"140.8369,25.7197"
-22.347,-174.986,4.6,"-174.986,-22.347"
36.7696,138.0384,4.5,"138.0384,36.7696"
-27.471,-71.3,5.5,"-71.3,-27.471"
-15.1753,-173.00400000000005,5.3,"-173.00400000000005,-15.1753"
-41.271,-90.43,4.7,"-90.43,-41.271"
1.619,125.824,5.0,"125.824,1.619"
-56.50899999999999,-26.513,5.4,"-26.513,-56.50899999999999"
-32.823,-70.422,4.5,"-70.422,-32.823"
2.676,95.946,4.8,"95.946,2.676"
-27.027,-176.43900000000005,5.0,"-176.43900000000005,-27.027"
11.765,144.76,6.2,"144.76,11.765"
37.23,71.702,4.6,"71.702,37.23"
-3.582,140.061,4.7,"140.061,-3.582"
-59.0311,-17.1009,5.6,"-17.1009,-59.0311"
-1.8534,122.6149,4.8,"122.6149,-1.8534"
50.7361,-130.4872,4.7,"-130.4872,50.7361"
4.499,126.879,5.3,"126.879,4.499"
37.545,143.832,4.5,"143.832,37.545"
13.4884,-90.8352,5.0,"-90.8352,13.4884"
24.005,122.488,5.2,"122.488,24.005"
-32.848,-177.2633,4.6,"-177.2633,-32.848"
-7.664,128.431,4.5,"128.431,-7.664"
-0.158,124.4487,4.7,"124.4487,-0.158"
-23.709,-175.80200000000005,5.3,"-175.80200000000005,-23.709"
-6.738,143.744,5.4,"143.744,-6.738"
-11.1857,163.4419,4.6,"163.4419,-11.1857"
-2.869,136.59,4.5,"136.59,-2.869"
-10.849,165.447,5.1,"165.447,-10.849"
41.5742,-29.4081,5.0,"-29.4081,41.5742"
-22.1243,170.3052,4.9,"170.3052,-22.1243"
3.083,126.89,4.6,"126.89,3.083"
39.173,142.965,5.3,"142.965,39.173"
-5.542000000000002,123.307,4.7,"123.307,-5.542000000000002"
41.94600000000001,144.082,4.5,"144.082,41.94600000000001"
-21.1873,-175.7339,4.8,"-175.7339,-21.1873"
-34.567,-15.385,4.8,"-15.385,-34.567"
-11.1396,166.3699,4.6,"166.3699,-11.1396"
16.904,121.895,4.6,"121.895,16.904"
-30.318,-178.082,5.5,"-178.082,-30.318"
35.4785,21.6786,4.7,"21.6786,35.4785"
-0.3313,125.8752,5.1,"125.8752,-0.3313"
-25.904,179.86700000000005,4.9,"179.86700000000005,-25.904"
29.3902,130.6729,4.7,"130.6729,29.3902"
51.2955,178.7806,5.1,"178.7806,51.2955"
26.3434,142.0203,4.6,"142.0203,26.3434"
6.5717,126.4918,6.3,"126.4918,6.5717"
12.699000000000002,126.197,4.7,"126.197,12.699000000000002"
-36.9904,179.0773,5.3,"179.0773,-36.9904"
40.807,31.467,4.8,"31.467,40.807"
-21.252,-177.975,4.5,"-177.975,-21.252"
-49.489,117.038,4.6,"117.038,-49.489"
8.007,94.117,5.0,"94.117,8.007"
-12.47,43.3038,5.1,"43.3038,-12.47"
-3.1497,146.356,5.1,"146.356,-3.1497"
-18.65,-178.093,4.5,"-178.093,-18.65"
5.269,127.862,4.6,"127.862,5.269"
-13.5943,168.1969,4.6,"168.1969,-13.5943"
2.755,96.198,4.6,"96.198,2.755"
-22.0165,169.5222,4.6,"169.5222,-22.0165"
-14.9933,166.8413,5.0,"166.8413,-14.9933"
-29.599,-176.9792,4.6,"-176.9792,-29.599"
-17.8293,-178.6384,4.6,"-178.6384,-17.8293"
-56.21,-30.597,4.8,"-30.597,-56.21"
-34.0427,-73.2657,4.5,"-73.2657,-34.0427"
-4.852,102.346,5.9,"102.346,-4.852"
16.343,119.233,4.6,"119.233,16.343"
12.542,-89.26899999999998,4.5,"-89.26899999999998,12.542"
-14.67,-76.014,5.0,"-76.014,-14.67"
-6.81,143.812,4.7,"143.812,-6.81"
37.364,142.502,4.8,"142.502,37.364"
18.979,-46.034,5.1,"-46.034,18.979"
-5.6156,152.2557,4.7,"152.2557,-5.6156"
-2.8737,147.2094,4.8,"147.2094,-2.8737"
24.266,122.482,4.6,"122.482,24.266"
-4.467,101.23,4.8,"101.23,-4.467"
27.0666,55.6283,4.5,"55.6283,27.0666"
7.727,93.963,4.5,"93.963,7.727"
10.327,-62.1736,4.5,"-62.1736,10.327"
-5.751,153.326,4.8,"153.326,-5.751"
35.719,81.67699999999998,4.7,"81.67699999999998,35.719"
2.63,96.928,5.1,"96.928,2.63"
4.159,126.418,5.4,"126.418,4.159"
1.6469999999999998,-90.658,4.9,"-90.658,1.6469999999999998"
-17.725,167.935,4.5,"167.935,-17.725"
1.551,91.043,4.7,"91.043,1.551"
70.942,-13.099,4.5,"-13.099,70.942"
37.617,141.881,4.9,"141.881,37.617"
12.71,143.746,5.0,"143.746,12.71"
-5.323,153.28,4.8,"153.28,-5.323"
8.4353,126.0459,5.0,"126.0459,8.4353"
-37.97,175.97,4.6,"175.97,-37.97"
13.8147,122.2589,5.2,"122.2589,13.8147"
51.28100000000001,178.701,4.7,"178.701,51.28100000000001"
29.899,52.93600000000001,4.6,"52.93600000000001,29.899"
-3.437,100.684,4.8,"100.684,-3.437"
-12.3431,41.2243,4.5,"41.2243,-12.3431"
-7.756,156.30100000000004,4.7,"156.30100000000004,-7.756"
23.2123,86.8925,4.7,"86.8925,23.2123"
-15.507,-179.847,5.8,"-179.847,-15.507"
53.588,169.801,4.6,"169.801,53.588"
-4.525,153.187,6.1,"153.187,-4.525"
-14.091,-74.366,4.8,"-74.366,-14.091"
-5.151,151.942,6.2,"151.942,-5.151"
-3.083,101.212,4.6,"101.212,-3.083"
37.7485,144.085,4.7,"144.085,37.7485"
-11.6384,164.83900000000003,4.6,"164.83900000000003,-11.6384"
-3.611,144.45600000000005,4.9,"144.45600000000005,-3.611"
-4.13,100.3688,4.8,"100.3688,-4.13"
7.414,-78.183,5.2,"-78.183,7.414"
-37.621,-73.44800000000002,5.8,"-73.44800000000002,-37.621"
12.737,48.71100000000001,4.9,"48.71100000000001,12.737"
-16.93,-71.13,4.8,"-71.13,-16.93"
3.6996,126.7795,4.6,"126.7795,3.6996"
10.339,138.45600000000002,4.6,"138.45600000000002,10.339"
-9.129,123.368,4.5,"123.368,-9.129"
56.2859,-162.0099,5.0,"-162.0099,56.2859"
11.058,-87.59899999999998,4.8,"-87.59899999999998,11.058"
-54.037,-53.912,4.7,"-53.912,-54.037"
47.8334,146.6972,6.0,"146.6972,47.8334"
-34.9024,-108.7513,4.8,"-108.7513,-34.9024"
-36.51,-97.23,5.3,"-97.23,-36.51"
28.093000000000004,57.739,5.0,"57.739,28.093000000000004"
17.697,-26.514,4.6,"-26.514,17.697"
24.4505,126.1336,4.5,"126.1336,24.4505"
-4.489,136.8,4.5,"136.8,-4.489"
25.5806,142.6766,4.5,"142.6766,25.5806"
-38.393,178.628,4.7,"178.628,-38.393"
-29.8988,-177.4408,4.8,"-177.4408,-29.8988"
2.732,93.018,5.1,"93.018,2.732"
-47.1545,-75.3081,5.2,"-75.3081,-47.1545"
-5.5774,151.964,4.5,"151.964,-5.5774"
5.4329,126.4917,4.6,"126.4917,5.4329"
23.267,142.07399999999996,4.5,"142.07399999999996,23.267"
18.925,145.363,4.7,"145.363,18.925"
15.603,-61.574,5.2,"-61.574,15.603"
0.174,97.901,4.8,"97.901,0.174"
-7.17,129.727,5.2,"129.727,-7.17"
-23.757,-174.079,4.7,"-174.079,-23.757"
12.344,141.776,4.5,"141.776,12.344"
-11.8215,166.7284,4.6,"166.7284,-11.8215"
-33.7789,-179.3875,4.8,"-179.3875,-33.7789"
-23.0064,-66.4876,4.5,"-66.4876,-23.0064"
-18.347,167.264,4.6,"167.264,-18.347"
3.9731,94.5977,4.6,"94.5977,3.9731"
-3.071,136.131,4.5,"136.131,-3.071"
-55.5325,-124.5971,4.7,"-124.5971,-55.5325"
33.994,139.614,4.7,"139.614,33.994"
-1.164,67.529,4.7,"67.529,-1.164"
23.8162,121.5947,4.5,"121.5947,23.8162"
15.4443,-93.9872,4.6,"-93.9872,15.4443"
-4.633,144.476,5.2,"144.476,-4.633"
-2.437,68.538,4.8,"68.538,-2.437"
-9.419,107.6,4.8,"107.6,-9.419"
24.805,122.973,4.9,"122.973,24.805"
14.3791,-93.1646,4.8,"-93.1646,14.3791"
36.0236,68.7058,4.5,"68.7058,36.0236"
5.9585,126.4631,4.7,"126.4631,5.9585"
-4.3660000000000005,143.745,4.7,"143.745,-4.3660000000000005"
-28.302,-71.206,4.7,"-71.206,-28.302"
-26.735,-178.028,4.8,"-178.028,-26.735"
-7.396,128.322,4.7,"128.322,-7.396"
45.895,96.465,4.9,"96.465,45.895"
-31.268,-179.28900000000004,4.7,"-179.28900000000004,-31.268"
-23.422,172.175,4.5,"172.175,-23.422"
46.761,155.122,4.5,"155.122,46.761"
-19.6723,-70.7097,4.5,"-70.7097,-19.6723"
-20.582,-70.7838,4.5,"-70.7838,-20.582"
53.032,-35.163000000000004,5.3,"-35.163000000000004,53.032"
-6.197,146.512,5.0,"146.512,-6.197"
37.734,143.506,5.9,"143.506,37.734"
51.249,-175.373,4.5,"-175.373,51.249"
-5.792999999999998,151.625,5.1,"151.625,-5.792999999999998"
-10.931,165.547,4.7,"165.547,-10.931"
32.2382,140.2387,4.5,"140.2387,32.2382"
37.405,142.409,4.5,"142.409,37.405"
-17.668,-178.51,4.9,"-178.51,-17.668"
39.2353,74.5186,4.6,"74.5186,39.2353"
12.359000000000002,143.21200000000005,4.6,"143.21200000000005,12.359000000000002"
51.879,96.134,4.5,"96.134,51.879"
28.33,57.31100000000001,5.0,"57.31100000000001,28.33"
2.85,96.185,4.6,"96.185,2.85"
-55.7764,-26.8029,4.5,"-26.8029,-55.7764"
-8.535,130.545,4.5,"130.545,-8.535"
37.0,140.468,4.7,"140.468,37.0"
41.9905,142.5284,4.9,"142.5284,41.9905"
-6.425,149.30700000000004,4.5,"149.30700000000004,-6.425"
7.9460000000000015,94.224,4.5,"94.224,7.9460000000000015"
0.8618,126.2889,4.7,"126.2889,0.8618"
80.851,-3.034,4.8,"-3.034,80.851"
17.262999999999998,-93.922,4.7,"-93.922,17.262999999999998"
-18.241,168.304,5.9,"168.304,-18.241"
0.138,97.117,4.6,"97.117,0.138"
-6.9929999999999986,103.875,4.8,"103.875,-6.9929999999999986"
-32.948,-177.985,4.5,"-177.985,-32.948"
-8.4278,116.8353,4.5,"116.8353,-8.4278"
-20.428,-178.227,4.6,"-178.227,-20.428"
-15.156,-173.44799999999995,4.6,"-173.44799999999995,-15.156"
-24.195,-176.176,4.9,"-176.176,-24.195"
-19.1216,-172.9358,4.5,"-172.9358,-19.1216"
-42.865,-83.315,4.9,"-83.315,-42.865"
1.5531,66.8908,4.5,"66.8908,1.5531"
-6.11,147.375,4.8,"147.375,-6.11"
43.438,-126.915,4.8,"-126.915,43.438"
50.8239,179.4839,4.5,"179.4839,50.8239"
3.34,122.471,4.5,"122.471,3.34"
11.754,-66.20100000000001,4.7,"-66.20100000000001,11.754"
-10.918,118.519,4.7,"118.519,-10.918"
-15.7954,-178.9501,4.6,"-178.9501,-15.7954"
-27.949,26.705,4.5,"26.705,-27.949"
-10.8805,113.8329,4.6,"113.8329,-10.8805"
13.979,120.871,4.6,"120.871,13.979"
51.26,-170.39700000000005,4.8,"-170.39700000000005,51.26"
-27.6765,-176.5945,5.6,"-176.5945,-27.6765"
-4.635,125.793,4.6,"125.793,-4.635"
-16.816,177.57299999999995,5.2,"177.57299999999995,-16.816"
37.3931,141.387,6.9,"141.387,37.3931"
-5.252000000000002,103.657,4.6,"103.657,-5.252000000000002"
-7.218,102.7474,4.5,"102.7474,-7.218"
-19.6534,173.4204,4.8,"173.4204,-19.6534"
12.452,124.967,5.5,"124.967,12.452"
